song_id,isrc,song_name,album_name,language,label,Main_Label,Sub_Label,Label_Identification,artist,album_id,total,file_name,income,admin_Exp,royality,id,original_l1_name,original_l2_name,company
"srch_pplkolkata_IN-T44-16-68003","int441668003","O Prabhu","Suddha Sundar","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Usha Uthap","srch_pplkolkata_TTSL-CD-657","3","Kolkata","0.16854007","0.02528101","0.14325906","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-02302","int441702302","Poush Toder Dak Diyeche","Lok O Robir Gaan","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","sunanda ghosh","srch_pplkolkata_191773747824","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-05398","int441705398","Aaj Jane Ki","Salwa","hi","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","bhargavi banerjee romi","srch_pplkolkata_191773992880","156","Kolkata","8.76408387","1.31461258","7.44947129","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-90417","int441790417","Oh Gori Nakhre Wali","My Name Is Salim","hi","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","salim nehaly","srch_pplkolkata_TTSL-CD-811","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-94302","int441794302","Aye Momino Tumne","Mohammad Ka Gaon","hi","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","selim nehaly","srch_pplkolkata_TTSL-CD-854","69","Kolkata","3.87642171","0.58146326","3.29495846","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-01366","int441801366","Banshiwala","Robir Majhe Anjana","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","B Anjana","srch_pplkolkata_192562719466","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-02206","int441802206","tomar protikha","Bhalobasar pongthimala","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","sabrina shuvra","srch_pplkolkata_193483153230","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-03942","int441803942","ei biday","Ja khushi taii","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","n k abir","srch_pplkolkata_193483209166","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT441703628","int441703628","Poush Toder Daak Diyeche","Gitabitan  Vol. 30","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","snigdha baral mukhopadhyay","srch_pplkolkata_191773854348","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT441703866","int441703866","Kholo Kholo Dwar Rakhiyo Na","Gitabitan  Vol. 46","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","sharmila bandopadhyay","srch_pplkolkata_191773858636","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442000330","int442000330","Din Gelo","Moina Go","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","HABIB","srch_pplkolkata_195081398969","82","Kolkata","4.60676204","0.69101431","3.91574773","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442000761","int442000761","Utho Go Bharata Lakshmi","Utho Go Bharata Lakshmi - Single","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Nandita","srch_pplkolkata_195081772134","4","Kolkata","0.22472010","0.03370802","0.19101208","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442100011","int442100011","Sushant Singh Rajput","Sushant Singh Rajput - Single","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Adarsh Kumar","srch_pplkolkata_195497952281","397","Kolkata","22.30346985","3.34552048","18.95794937","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442100015","int442100015","Tomake Na Dekhle","Tomake Na Dekhle - Single","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","surjya deb barman","srch_pplkolkata_195497978502","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_191773694357_INT441797604","int441797604","Ek Din Chuti Pele","Parampara","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","swagata paul","srch_pplmumbai_191773694357","7","Mumbai","0.39326017","0.05898903","0.33427115","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200074","int442200074","Amar Aponar Cheye Apon","Amar Aponar Cheye Apon","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Tanusree Sen","srch_pplmumbai_0TSLAACAE712022","135","Mumbai","7.58430335","1.13764550","6.44665785","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200313","int442200313","Amar Hiyar Majhe","Phalguney Shraboney","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Amrita Ghosh","srch_pplmumbai_0TSL00PSD7E2022","12","Mumbai","0.67416030","0.10112405","0.57303625","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_193483024097_INT441803375","int441803375","Brahma Mantra","Dev Devi Mantram","sa","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","bhaskara","srch_pplmumbai_193483024097","10","Mumbai","0.56180025","0.08427004","0.47753021","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200502","int442200502","Amaro Porano Jaha Chay","Amaro Porano Jaha Chay","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","sayan ghosh avishek chakraborty","srch_pplmumbai_0TSLAPJC0A62022","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200544","int442200544","Bhara Thak Smriti Sudhay","Suroloker Sur","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Kaushik Dey","srch_pplmumbai_0TSL00SS4762022","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_194491031589_INT441900386","int441900386","Tobu Mone Rekho","Chayachobite Rabindranath","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","sunanda ghosh","srch_pplmumbai_194491031589","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_197187035809_INT442200396","int442200396","Bal Golap More Bal","Paromporjo  Vol. 03","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","arpita bhowmik","srch_pplmumbai_197187035809","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_196006226596_INT442100069","int442100069","Amar Moner Majhe Je Gaan","Aponi Racho Chhobi","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Kajori Sengupta","srch_pplmumbai_196006226596","4","Mumbai","0.22472010","0.03370802","0.19101208","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_197187640553_INT442200636","int442200636","Traditional Dance","Superhit Song Collection Arabic  Vol. 03","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Billa Sheikh","srch_pplmumbai_197187640553","2","Mumbai","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442100163","int442100163","Hridayaka Saadh  Mishawala Hridaye","Bhanusingher Padabali","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Dr Nabamita Barman","srch_pplmumbai_0TSL00BP7032021","2","Mumbai","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200545","int442200545","Dhaak Bajey","Surer Bhramor","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","bodhayan arnab","srch_pplmumbai_0TSL00SBF232022","2","Mumbai","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_197187640553_INT442200635","int442200635","Dessert and Dance","Superhit Song Collection Arabic  Vol. 03","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Billa Sheikh","srch_pplmumbai_197187640553","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442100404","int442100404","Amaar Raat Pohalo","Amaar Raat Pohalo","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Debadrito Chattopadhyay Jaya Nag","srch_pplmumbai_0TSL0ARP0F22021","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200132","int442200132","Hariye Jete Nei Mana","Hariye Jete Nei Mana","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Shaan June Banerjee","srch_pplmumbai_0TSLHJNM6A72022","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442100316","int442100316","Amar Anandini Uma Ajo","Amar Anandini Uma Ajo","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","swati chakraborty","srch_pplmumbai_0TSLAAUA2812021","9","Mumbai","0.50562022","0.07584303","0.42977719","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_193483369310_INT441900068","int441900068","Itoi Bothe Nari Swadhinata","Amra Dujon Ekti Ganye Thaki","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","debasis danda dr. smritilekha bhunia","srch_pplmumbai_193483369310","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442100133","int442100133","Tomay Jatane Rakhibo","Tumi-E Amar Sur","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Agnibha Bandyopadhyay","srch_pplmumbai_0TSLTEASE112021","2","Mumbai","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442100390","int442100390","Nibiro Ghano Andhare","Je Achho Antare","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","arpita sengupta","srch_pplmumbai_0TSL0JAA5AE2021","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200050","int442200050","Tomar Duti Chokher Taray","Saibyo Tirtho Tarokeshwar","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","swati bhattacharya","srch_pplmumbai_0TSL0STT6162022","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200093","int442200093","Abar Chokher Taray","Megh Peoner Dake","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","shrabani chatterjee nabarun dasgupta","srch_pplmumbai_0TSL0MPD10B2022","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200126","int442200126","Prakriti","Prakriti","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","mousree gupta","srch_pplmumbai_0TSL000PC672022","5","Mumbai","0.28090012","0.04213502","0.23876511","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_193483024097_INT441803390","int441803390","Ravan Rachit Mantra","Dev Devi Mantram","sa","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","bhaskara","srch_pplmumbai_193483024097","4","Mumbai","0.22472010","0.03370802","0.19101208","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442100127","int442100127","Bohe Nirantaro","Tumi-E Amar Sur","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Agnibha Bandyopadhyay","srch_pplmumbai_0TSLTEASE112021","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442100246","int442100246","Buker Bhitor Basat","Piriter Emon Khela","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","jhuma basu","srch_pplmumbai_0TSL0PEK92A2021","2","Mumbai","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200272","int442200272","Dekhechhi Roop Sagore","Dekhechhi Roop Sagore","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Piyasha Maity","srch_pplmumbai_0TSL0DRS9042022","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_193483341194_INT441900015","int441900015","Mon Majhi Samal Samal Dublo Tori","Matir Taane","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","parbati roy","srch_pplmumbai_193483341194","3","Mumbai","0.16854007","0.02528101","0.14325906","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_197188570750_INT442300096","int442300096","Amaro Porano Jaha Chaay","Amaro Porano Jaha Chaay","bn","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","megha majumder","srch_pplmumbai_197188570750","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_197188537579_INT442300091","int442300091","Bishti Pore Tapur Tupur","Bishti Pore Tapur Tupur","bn","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","shanoli majujumder","srch_pplmumbai_197188537579","3","Mumbai","0.16854007","0.02528101","0.14325906","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442100058","int442100058","Aay Na Re Moyna","Aay Na Re Moyna","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Anandi Biswas","srch_pplmumbai_0TSLANRMFA92021","2","Mumbai","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200036","int442200036","Bhalobasa Hare Na","Bhalobasa Hare Na","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Miss Jojo Shanu Kr","srch_pplmumbai_0TSL0BHN67C2022","2","Mumbai","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_197188366193_INT442300152","int442300152","Tomay Gaan Shonabo","Tomay Gaan Sonabo","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","asitava bhattacharya","srch_pplmumbai_197188366193","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442100426","int442100426","Kharobaayu Boy Bege","Geetabitan - Swarabitan  Vol. 01.","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","anandanir Nandita","srch_pplmumbai_0TSLGSV06752021","5","Mumbai","0.28090012","0.04213502","0.23876511","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200009","int442200009","Aj Jemon Kore Gaiche Akash","Aj Jemon Kore Gaiche Akash","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","somali mukherjee","srch_pplmumbai_0TSLAJKG8532022","4","Mumbai","0.22472010","0.03370802","0.19101208","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200156","int442200156","Madhuro Dhwani Baje","Madhuro Dhwani Baje","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Moumita Manna","srch_pplmumbai_0TSL0MDB1F22022","5","Mumbai","0.28090012","0.04213502","0.23876511","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200237","int442200237","Ampata","Chhotoder Mahul","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","shanoli majumder","srch_pplmumbai_0TSL00CMCF82022","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200518","int442200518","Cholo Jai Chole Jai","Cholo Jai Chole Jai","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","biplab ghosh shilpi chatterjee","srch_pplmumbai_0TSLCJCJF602022","3","Mumbai","0.16854007","0.02528101","0.14325906","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_194491499396_INT441901539","int441901539","Priyo Jai Jai Bolo Na","Jugalbondi","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","santana maitra","srch_pplmumbai_194491499396","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442000959","int442000959","Ebhabe Noy Na Na Ebhabe Noy","Ebhabe Noy Na Na Ebhabe Noy","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","kaushik bandhu das","srch_pplmumbai_0TSLENNNA2B2021","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_191773885144_INT441704451","int441704451","Tomar Amar Ei Biroher","Gitabitan Vol. 66","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","sanhita sen","srch_pplmumbai_191773885144","3","Mumbai","0.16854007","0.02528101","0.14325906","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_193483024097_INT441803395","int441803395","Shiv Mantra","Dev Devi Mantram","sa","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","bhaskara","srch_pplmumbai_193483024097","2","Mumbai","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_197187796069_INT442300007","int442300007","Dos Lakh","Pari Dilo Gangtoke Guptochar (Original Motion Picture Soundtrack)","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Abhishek Chatterjee","srch_pplmumbai_197187796069","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442100315","int442100315","Tomay Ami Amar Bhabi","Tomay Ami Amar Bhabi","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","deepanjaya","srch_pplmumbai_0TSLTAABB9F2021","32","Mumbai","1.79776079","0.26966412","1.52809668","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200200","int442200200","Ami Ki Gaan Gabo Je","Ami Ki Gaan Gabo Je","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Aparajita Majumdar","srch_pplmumbai_0TSLAKGGC8E2022","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200277","int442200277","KG Boy 24","KG Boy 24","hi","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","kg boy","srch_pplmumbai_0TSL0KB24962022","53","Mumbai","2.97754132","0.44663120","2.53091012","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200531","int442200531","Jonaki Dana","Jonaki Dana","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","madhuraa","srch_pplmumbai_0TSL00JD5512022","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442100363","int442100363","Lakshmi Debir Pronam Mantra","Kojagori","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","sanjukta sengupta","srch_pplmumbai_0TSL000KF702021","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200109","int442200109","Tomay Mone Pore Pardesi","Tomay Mone Pore Pardesi","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Sahaj Ma","srch_pplmumbai_0TSLTMPPA4B2022","2","Mumbai","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200111","int442200111","Aha Tomar Songe Praner Khela","Aha Tomar Songe Praner Khela","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","somali mukherjee","srch_pplmumbai_0TSLATSPBAE2022","3","Mumbai","0.16854007","0.02528101","0.14325906","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200264","int442200264","Sara Rat","Sara Rat","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","kinjal chakraborty","srch_pplmumbai_0TSL00SR0502022","24","Mumbai","1.34832060","0.20224809","1.14607251","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_197187068180_INT442200430","int442200430","Jodi Baron Karo","Paromporjo  Vol. 05","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Barnali Roy Saha","srch_pplmumbai_197187068180","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442000981","int442000981","Amar Sakal Niye Boshe Achi","Hridayer Katha","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","dr nibedita mitra","srch_pplmumbai_0TSL00HK5C12021","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442100088","int442100088","Jodi Amay Tumi","Jodi Amay Tumi","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","surjya deb barman","srch_pplmumbai_0TSL0JATC822021","2","Mumbai","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200334","int442200334","Sword Dance","Superhit Song Collection Arabic","ar","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Billa Sheikh","srch_pplmumbai_0TSLSSCA8212022","3","Mumbai","0.16854007","0.02528101","0.14325906","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_197188485993_INT442300226","int442300226","Saudi Night","Superhit Song Collection Arabic  Vol. 17","ar","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","inam ali","srch_pplmumbai_197188485993","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442100116","int442100116","O Gurudeb Tumi Kripa Karo","Probhu Kripa Karo","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Purba Roy","srch_pplmumbai_0TSL0PKKC8A2021","24","Mumbai","1.34832060","0.20224809","1.14607251","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442100242","int442100242","Badolo Diner Prathom Kadam Phul","Badolo Diner Prathom Kadam Phul","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Dr Shantanu Bhowmik","srch_pplmumbai_0TSLBDPK8FB2021","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442100126","int442100126","Subha Nababarsho","Subha Nababarsho","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Saurav Dhar","srch_pplmumbai_0TSL00SNC652021","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442100393","int442100393","Nabo Anonde Jago","Janar Majhe Ajanare","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","debesh","srch_pplmumbai_0TSL0JMAA242021","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442200054","int442200054","E Kemon Koruna Probhu","Saibyo Tirtho Tarokeshwar","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","swati bhattacharya","srch_pplmumbai_0TSL0STT6162022","1","Mumbai","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_194491499396_INT441901532","int441901532","Chokher Aloy Dekhechilem Chokher Bahire","Jugalbondi","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","arun maitra","srch_pplmumbai_194491499396","5","Mumbai","0.28090012","0.04213502","0.23876511","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_197187796069_INT442300005","int442300005","Ami Eka","Pari Dilo Gangtoke Guptochar (Original Motion Picture Soundtrack)","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Nachiketa Chakraborty","srch_pplmumbai_197187796069","14","Mumbai","0.78652035","0.11797805","0.66854230","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_197188559892_INT442300270","int442300270","Hori Din Too Gelo","Hori Din Too Gelo","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","debanjali arijit","srch_pplmumbai_197188559892","2","Mumbai","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_197188856489_INT442300551","int442300551","Ronger Nesha","Ronger Nesha","bn","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Mita Chatterjee Kaushik Dey","srch_pplmumbai_197188856489","23","Mumbai","1.29214057","0.19382109","1.09831949","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplmumbai_INT442100191","int442100191","Gari Chalena","Gari Chalena","ba","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","soham bhowmik mohul band","srch_pplmumbai_0TSL00GCB572021","2","Mumbai","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
